,text,label_x,label_y,label_z
4466,"Ngày nào lên đọc báo cũng thấy toàn hàng mấy trục người , hàng trăm người dương_tính với ma_túy . Nghĩ mà nó chán . Thiết_nghĩ nên nâng cao hình_phạt đối_với đối_tượng sử_dụng ma_túy , để cho xã_hội thêm bình_yên .",1,0,6
4467,Quá chua_xót .,0,0,0
4468,"Theo hướng đi dự_kiến , bão sẽ vào đà_nẵng . Đà_nẵng vừa_qua khỏi cơn dông covid19 , nay có_thể hứng cơn bão nhiệt_đới . Đồng_lòng chia_sẻ mọi khó_khăn với đà_nẵng .",0,0,3
4469,Về quê đào ao nuôi cá sống cuộc_sống an_nhàn thấy còn khỏe hơn vì nguồn nước sông sài_gòn ô_nhiễm quá !,0,0,3
4470,"Riêng soluto tôi chạy mấy tháng nay thấy vô_lăng trợ_lực điện nhẹ , dễ cầm lái , khoang hành_lý lớn , đi vi_vu vợ_con cứ thế tống đống đồ lên xe . Bác đã kết rồi thì nên trải nghiệm thực_tế là tốt nhất .",1,0,2
4471,"Sinh con ra được nhưng không xứng_đáng làm cha , mẹ .",0,0,6
4472,Bọn này không phải là người !,0,1,6
4473,"Nhỏ bạn mình ăn cái gì mà nó thích thôi , và nó rất hay ăn ngọt . Người_ngoài thường đoán tuổi nó sai cỡ 7 hay 8 tuổi . Nhìn nó rất trẻ . Nó không dùng mỹ_phẩm , không đi spa , không uống trà giảm cân . Từ đó mình nhận thấy người trẻ hơn tuổi là người có đời_sống tinh_thần thoải_mái , lạc_quan , làm những gì họ thích , ăn những gì họ muốn , cả ngày không soi gương , săm_soi nhan_sắc .",1,0,0
4474,"Xin gửi đến các anh_chị lời cảm_ơn sâu_sắc nhất ! với tinh_thần như chống dịch , việt_nam sẽ làm được nhiều việc to_lớn và tốt_đẹp hơn !",0,0,0
4475,"Thật_sự cái này chỉ là chiêu trò chục năm qua , lần nào cũng đòi ra đi mà có đi đâu . Căn_bản đội bóng thua tỉ_số đậm quá , nên lái dư_luận sang chuyện khác thôi .",1,0,4
4476,"Xem_ra hệ_thống nhận tín_hiệu sóng_âm của ông cá_voi này bị nhầm_lẫn to rồi , có lẻ do tuổi_thọ đã già_nua , dẫn đến lạc lối mất phương_hướng , . Không_chừng thời_gian không xa nữa là phơi mình bởi đói và bệnh_tật .",1,0,7
4477,Đừng ăn bạn mình . Biết_bao_giờ nước ta mới cấm ăn thịt chó đây .,0,0,6
4478,"Trái_đất là tuyệt_vời nhất . Ngoài kia , vũ_trụ thật huyền_bí , cô_đơn và lạnh_lẽo . Vì_thế , xin mọi người hãy giữ_gìn , nâng_niu và bảo_vệ trái_đất của chúng_ta . Xin hãy bảo_vệ môi_trường !",0,0,7
4479,Mua 25 chai bán 1 chai là oke .,0,0,4
4480,Trump tuy thất_thế đợt nàybiden cũng khó đổi_thay_thế cờcòn bao_nhiêu việc mỹ chờtrump sẽ ở lại bất_ngờ xem sao !,1,0,1
4481,"Mình thích ăn kem của jollibee , lotte thì kem không ngon bằng .",1,0,9
4482,6 chiếc giày vàng 6 quảng bóng vàng điều đó nói lên tất_cả .,0,0,4
4483,Chuyện của con_nít mà người_lớn tức_là ông hùng lại hành xử thua 1 đứa con_nít . Ổng bắt con người_ta phải khoanh_tay xin_lỗi con ổng còn ổng hành_động sai_trái như vậy_mà không tới nhà để gặp_mặt cha_mẹ cháu bé nói 1 tiếng xin_lỗi . Tưởng tránh_né là thoát à ? sẽ làm phức_tạp thêm tình_hình đấy .,1,0,8
4484,Trời_ơi đau_lòng quá . Xin chia buồn đến gia_đình 3 cháu .,0,0,3
4485,"Cầu_mong ngài sớm bình_phục , nhanh_chóng lấy lại phong_độ điều_hành đất_nước .",0,0,1
4486,Mong ngài sớm bình_phục . Và kính chúc ngài trump sẽ chiến_thắng trong cuộc bầu_cử tổng_thống sắp tới .,1,0,1
4487,"Không biết đến bao_giờ bộ giáo_dục mới có cánh nhìn khác về cách học kỹ_năng và tư_duy như 1 số nước phát_triển để các con vừa có kỹ_năng giao_tiếp vừa có kỹ_năng sông trong cộng_đồng chứ không phải như bây_giờ các con học tối_ngày không có thời_gian nghỉ vì áp_lực học quá nhiềuở hầu_hết các trường trên thế_giới các con có phải đi học thêm nhiều như ở việt nam ta đâu học học trên lớp đã đủ để các con hiểu bài rồi , họ được học tư_duy logic chứ không phải 1 đống kiến_thức như ở chúng_ta .",1,1,8
4488,Nghe xong máu điên trong người nổi lên . Muốn đánh cho thằng_cha một trận quá .,0,1,6
4489,I10 sedan phải nói khâm_phục nhà thiết_kế của huyndai . .,1,0,2
4490,"Nhìn nắp hộp , hộp là biết hàng không đảm_bảo chất_lượng , hộp này mua ngoài chợ_trời đầy , đựng thức_ăn khô có_thể tạm gọi là được , còn chất ướt , có muối , đường . Đựng vào hộp này không bao_giờ đảm_bảo đặc biết thức_ăn đóng_hộp , hút chân_không càng không đảm_bảo , chưa nói đến chất_lượng đô ăn bên trong .",1,0,0
4491,Nếu trump đừng rút mỹ khỏi tpp và thúc_đẩy hiệu_lực_hóa hiệp_định đúng lộ_trình vào đầu năm 2018 thì quá_trình di_chuyển khỏi địa_bàn trung quốc xuống đông nam á để tái_cấu_trúc chuỗi cung_ứng của các công tình_yêu đa quốc_gia đã diễn ra với kết_quả chắc_chắn là ấn_tượng hơn nhiều so với những con_số nêu trên !,0,0,1
4492,Ông_xã chị còn vui hơn nữa .,0,0,0
4493,Ai để đếm xe . Tương_tác lái_xe . Điều_khiển mở làn . Căn thời_gian tín_hiệu đèn để giảm tải giao_thông từ trước . Việt_nam cần khuyến_khích tư_nhân phát_triển mảng này .,1,0,7
4494,Cần rà_soát lại tất_cả cơ_sở vật_chất các trường_học nhất là các trường vùng_cao miền núi . Thật đau_lòng ! mong các con siêu_thoát .,1,0,8
4495,Hi_vọng anh không về ngoại_hạng để đánh golf .,0,0,4
4496,"Nhỏ nhỏ chứ gan ra_phết , nhiều ông tướng mới 12 tuổi là siêu quậy_phá xóm_làng .",0,0,1
4497,"Tôi thật_sự tin_tưởng chúng_ta nên giáo_dục giới_tính cho tất_cả các em ngày từ bậc tiểu_học như ở nước_ngoài . Giáo_dục để các em biết bảo_vệ bản_thân mình , và biết tìm_kiếm giúp_đỡ khi gặp những kẻ biến_thái . Nếu bạn lo_lắng giáo_dục giới_tính sẽ ảnh_hưởng đến sự ngây_thơ của trẻ_em thì bạn đã quá ngây_thơ về ảnh_hưởng của internet đối_với trẻ nhỏ rồi . Một là bạn hay giáo_viên tâm_lý dạy_dỗ hai là các cháu sẽ tự bắt_chước học_hỏi từ những video xấu trên mạng . Đằng nào cũng không tránh được thì hãy nên chủ_động .",1,0,6
4498,Quảng_nam lúc này đang mưa nhẹ và trời mù ! mong mưa_thuận gió hòa để nhà_nhà no_ấm .,0,0,3
4499,"Nhìn thấy bảo thy là dường_như cả bầu_trời kỉ_niệm ùa về , mới_đó mà đã 15 năm rồi , ôi ! thời trẻ trâu nay còn đâu .",1,0,5
4500,Xin chân_thành chia buồn gia_đình các con .,0,0,3
4501,Bí_quyết gì khiến cá_sấu có_thể nhịn thở được lâu như vậy nhỉ ? cơ_thể chúng cần ít oxy đến vậy sao ?,0,0,7
4502,"Cúp này là chiếc cúp danh_giá hàng_đầu ở châu âu , hơn nhiều euro và nation league .",0,0,4
4503,Ủng_hộ bác trump .,0,0,1
4504,Nam_mô di_đà phậtnam mô quan_thế âm bồ_tát cứu khổ cứu nạn .,0,0,3
4505,Hoàn_toàn ủng_hộ .,0,0,1
4506,Nên yêu_cầu nơi bán cung_cấp thông_tin địa_chỉ người mua để khoanh vùng thu_hồi chứ nhiều người trời có sập cũng không hay_biết có chuyện gì xảy ra .,1,0,0
4507,"Uống coca ngon hơn pepsi mà doanh_số pepsi cao gần gấp đôi coca , chắc vị_giác mình có vấn_đề .",0,0,9
4508,"Ủng_hộ ý_kiến này , họ hy_sinh bản_thân rất nhiều cho mọi người , xứng_đáng được có danh_hiệu này .",0,0,1
4509,512 như mắt thường là không_tưởng rồi .,0,0,7
4510,Những đóng_góp của bale cho real . Chúng_tôi không bao_giờ quên .,1,0,4
4511,"Tỷ_số vẫn còn in đậm 2,8 , sao nỡ đành xếp vào nằm cùng hang_hùm vậy .",0,0,4
4512,Lên youtube mà coi mọi người . Thật là tàn_ác .,0,1,6
4513,Kiểu xe cùi mà nhiều người mua thì thành xe sang .,0,0,2
4514,"Cám_ơn các bác_sĩ đã nỗ_lực và rất kiên_trì tận_tâm cứu người . Thật tuyệt_vời khi anh tâm khỏe lại , chúc anh và gia_đình sớm trở về cuộc_sống bình_thường .",0,0,0
4515,"Hậu_quả cho những nghề khai_thác về núi_rừng và biển_cả nhất phá sơn lâm , nhì đâm hà_bá !",0,0,7
4516,"Mấy người cuồng mỹ đâu rồi nhỉ , không thấy vào comment khen mỹ vĩ_đại , cái gì cũng phải là mỹ phát_minh ra sớm nhất .",0,0,7
4517,"Thành_kính tiễn biệt ông ! cháu từng xem nhiều lần bộ phim vợ_chồng phủ và cảm_thấy rất yêu thích , nhưng không hề biết để hoàn_thành được vai diễn phủ ông kỳ_công đến như vậy ! xin cảm_ơn ông đã đã có những đóng_góp lớn_lao cho điện_ảnh nước_nhà . Kính chúc ông được an_nghỉ nơi cõi vĩnh_hằng !",1,0,5
4518,2 tuần sau là ông trump hết bệnh thôi . Rồi ông sẽ tiếp_tục đắc_cử tt mỹ lần 2 thôi .,1,0,1
4519,Mong rằng không có cả nhiễm cộng_đồng nữa .,0,0,1
4520,Thế mới thấy barca vẫn quá xuất_sắc khi ghi 2 bàn vào lưới bayern và chỉ chịu_thua 28 chứ không như schalke .,0,0,4
4521,"Tầm giá 500 mà sở_hữu 1 con xe như soluto là quá ổn , vô_lăng nhẹ , động_cơ bốc , không_gian ghế ngồi phía sau khá rộng .",1,0,2
4522,Thật vinh_dự .,0,0,5
4523,"Bao_nhiêu ngày_nay báo_chí , tivi phát liên_tục mà sao họ vẫn ăn là thế_nào nhỉ ?",0,0,0
4524,"Tôi cũng có con năm nay học lớp 1 , thật_sự chương_trình học quá nặng , mới 2 tuần chưa nhớ được chữa cái này đã học qua chữ khác , mới 2 tuần mà đã ghép vần rồi . Nếu bé nào không học trước thì khẳng_định là không bao_giờ theo kịp , nhưng ở cấp mầm_non thì lại không cho dạy chữ trước .",0,1,8
4525,"Không ai lựa_chọn được cha_mẹ khi sinh ra , các con khổ rồi , cố_gắng vương lên mạnh_mẽ các con nhé .",0,0,6
4526,"Cá_sấu nào cũng như ri thì sao gọi là sấu được ! chưa làm hại ai , thật tuyệt !",0,0,7
4527,"Buồn làm_chi em ơi lá xanh rồi cũng phai màu . Đời còn bao tương_lai , lỡ sai vẫn kịp quay lạidù thời_gian phôi phai , xin gói vào một tiếng thở_dài .",0,0,5
4528,Nguyên_khí quốc_gia ! chúc_mừng cháu nha . Hãy thành_công nha cháu yêu cháu đã góp_phần tô thắm niềm tự_hào của đất_nước việt_nam .,0,0,8
4529,"Tội fati , tự mình kiếm pen nếu không bị cướp là lập được hat trick rồi , tiếc cho thần_đồng .",0,0,4
4530,Nhiều tỉnh đặt tên là kha vạn cân trong đó có vũng_tàu .,0,0,3
4531,Cuối_cùng cũng tìm được kẻ lấy túi_tiền của bà lão . Thiên_bất_dung gian .,1,1,6
4532,Hậu_quả nặng như_vậy . Cơ_quan_chức_năng có biện_pháp gì với công tình_yêu sản_xuất thức_ăn độc_hại này ?,0,0,0
4533,Hy_vọng các em nhỏ không sao .,0,0,3
4534,"1 cách giải_thích chả liên_quan gì . Giống như nơi tôi ở , bị nhiễm_điện .",0,0,0
4535,Trump tuyệt .,0,0,1
4536,Ước gì mấy bà vợ chuyên giữ lương chồng cũng đọc được bài báo này . Khổ quá các bác ạ .,0,0,6
4537,"Nghe nhạc của anh đan trường từ những năm 2000 , hầu_như bài nào cũng hay và trở_thành bất_hủ , đến giờ nghe lại vẫn thấy hay và bao_nhiêu kỷ_niệm ùa về . Nhớ nhất vẫn là bài phong_ba tình đời với mv quay bên trung quốc . Dù_sao vẫn mãi hâm_mộ anh .",1,0,5
4538,Nếu thống_kê cở 50 ngàn người thì hơn hẳn 1 buổi hòa nhac rock con_số thật kinh_khủng !,0,0,1
4539,"Bia saigon bị làm nhái như thế_nào ? Câu trả_lời tại cơ_quan kiểm_tra đăng_ký quyền sở_hữu sản_phẩm , tại_sao họ cho phép công tình_yêu thành_lập sx lưu_hành khi biết sản_phẩm là hàng nhái thương_hiệu lẫn hình_thức của bia sài_gòn chính hãng ? chắc_chắn 100 , vì đây là luật_pháp quy_định . Chính hãng có quy_định khởi_kiện và mời . Bộ vào_cuộc điều_tra , nếu không nó sẽ tiếp_tục gây ra hậu_quả lâu_dài vì hàng_loạt hàng nhái giả ra_đời , sẽ đánh mất uy_tín ngành kinh_doanh thương_mại chính hãng tại việt_nam , sẽ không kêu_gọi được sự đầu_tư để phát_triển nền kinh_tế việt_nam .",1,0,9
4540,Chúc phần còn lại của bộ phim thuận buồm xuôi gió .,0,0,5
4541,Thu_hồi bằng là thế_nào ? phải xem_lại nội_dung giảng_dạy có đáp_ứng được để cấp bằng hay không . Còn muốn thu_hồi thì thu_hồi hoạt_động giảng_dạy của nhà_trường chứ .,1,0,8
4542,"Soluto đẹp mà bác , rẻ hơn 20 thích lắp gì thì lắp , tài_chính ổn thì cứ chọn bản full mà quất .",1,0,2
4543,Không nên ! nhìn mặt_trái của nó đi !,0,0,8
4544,"Hay chạy và chạy đường xấu , đường dốc thì lấy attrage mt mà đi . Chứ mấy con xe hạng , dùng hộp_số cvt thì không ổn cả độ bền lẫn an_toàn .",1,0,2
4545,Bác_sỹ việt_nam rất giỏi ! xin chúc_mừng đến bệnh_nhân .,0,0,0
4546,"Không phải là không có chỗ bơi mà là không có ai hướng_dẫn bơi ngay cả bố , mẹ các cháu . Thật đau_buồn và tội_nghiệp cho các cháu . Nhiều năm nay . Năm nào cũng có các cháu đuối nước . Thế nhưng chưa có biện_pháp hữu_hiệu nào để giảm những mất_mát lớn_lao này . Mong chính_quyền các cấp nên quan_tâm nhiều hơn . Mong vong_linh các cháu sớm siêu_thoát .",1,0,3
4547,Chúc_mừng thành_viên thứ 74 của nhóm . Mong_em hay ăn và chóng lớn để vẫy_vùng trên đại_dương .,0,0,7
4548,Cảm_ơn anh cùng toàn_thể đội_ngũ bác_sĩ lương như từ mẫu trong cả nước đã làm rất tốt công_việc chăm_sóc và bảo_vệ sức_khỏe cho cộng_đồng .,0,0,0
4549,"Khổ , rốn lũ miền trung , năm nào cũng có mấy cơn bão , cứ xây xong lại sụp lại xây , thế này thì bao_giờ giàu được .",1,0,3
4550,50 tỷ rút sao êm_ả quá .,0,0,6
4551,"Tuy mình không quá điều_kiện nhưng lâu lắm rồi ít ngồi mấy quán vỉa_hè hay quán nào đông trẻ trâu như này , nhìn qua nó cũng nghĩ nhìn đểu nó cũng mệt .",1,0,6
4552,"Vua vịt đẹp thiệt , con thằn_lằn xanh đổi màu cũng đẹp .",0,0,7
4553,"Nó học câu tục_ngữ có công mài sắt , có ngày nên kim .",0,0,7
4554,"Chờ_đợi kết_quả , chúc các thí_sinh thi bình_tĩnh , chiến_thắng .",0,0,8
4555,"Cái xe khó nhất vẫn là mức_độ hoàn_thiện nội_thất . Vì_thế xe có tốt , bền đến đâu thì cũng không thu_hút được khách_hàng . Xe toy đông nam á là mình chứng . Hi_vọng xe vinfat sớm nâng cao đựoc trình_độ và có thêm nhiều chủ_nhật phụ_trợ thì mới mong chiếc xe nuột_nà hơn được .",1,0,2
4556,Người mỹ sẽ thua ! lợi_nhuận là quan_trọng nhất với họ .,0,0,9
4557,Chưa thông_tin vì cháu ở nha ngoan lắm .,0,0,6
4558,Mong_sao cặp bc sẽ gặp juve . Sẽ rất hấp_dẫn .,0,0,4
4559,Thật không_thể tin được .,0,0,7
4560,"Ngại_ngùng lại nhớ đến tuấn vũ . Còn trường thì tốt nhất nên tìm tiếp các bản_nhạc trẻ để hát , hoặc thôi để người_ta nhớ đến với những bản_nhạc xưa . Đừng cố qua hát thể_loại này .",1,1,5
4561,"Lâu lắm mới thấy messi vui như hôm_nay , cười suốt dù chả ghi_bàn nào , cũng chả có kiến_tạo nào .",1,0,4
